customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Contas_Diarias
4760-XOHVN,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,19.45,0.6390143737166324
4763-PGDPO,1,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,281.0,2.3129363449691995
4765-OXPPD,1,Female,0,1,1,9,1,0,DSL,1,1,1,1,0,0,Month-to-month,0,Mailed check,65.0,663.05,2.135523613963039
4767-HZZHQ,0,Male,0,1,1,30,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),82.05,2570.2,2.695687885010267
4770-QAZXN,0,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.45,232.1,0.6390143737166324
4770-UEZOX,0,Male,0,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.75,144.8,2.455852156057495
4774-HHGGS,0,Male,0,1,0,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.05,637.55,0.6258726899383984
4776-XSKYQ,0,Female,0,1,1,12,0,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),30.25,368.85,0.9938398357289527
4778-IZARL,0,Male,0,1,0,63,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),110.1,6705.7,3.617248459958932
4779-ZGICK,0,Male,0,1,1,48,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,23.55,1173.35,0.7737166324435318
4781-ZXYGU,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.15,20.15,0.6620123203285421
4782-OSFXZ,0,Female,1,1,0,71,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.7,5831.2,2.7170431211498975
4785-FCIFB,0,Female,0,1,0,61,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.4,1417.9,0.8016427104722792
4785-NKHCX,0,Male,1,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.05,94.15,0.6587268993839835
4785-QRJHC,1,Male,1,1,0,46,0,0,DSL,0,1,1,1,1,1,One year,1,Bank transfer (automatic),59.9,2816.65,1.9679671457905543
4786-UKSNZ,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0.6636550308008213
4789-KWMXN,1,Male,0,1,0,47,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),110.85,5275.8,3.641889117043121
4791-QRGMF,1,Male,0,1,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),99.5,5961.1,3.268993839835729
4795-KTRTH,1,Female,1,1,0,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.0,371.65,2.6611909650924024
4795-UXVCJ,0,Male,0,0,0,26,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.8,457.3,0.6505133470225873
4795-WRNVT,0,Female,0,0,0,40,1,0,DSL,1,1,0,0,1,0,Month-to-month,0,Mailed check,65.1,2586.0,2.1388090349075974
4797-AXPXK,1,Female,0,0,1,1,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Electronic check,60.0,60.0,1.9712525667351128
4797-MIWUM,0,Male,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.25,174.7,0.6652977412731006
4800-CZMPC,1,Female,0,1,1,48,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),103.25,5037.55,3.3921971252566734
4800-VHZKI,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,19.9,0.6537987679671458
4801-JZAZL,0,Female,0,1,1,11,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,29.6,346.45,0.9724845995893224
4801-KFYKL,0,Male,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,159.2,0.6390143737166324
4803-AXVYP,1,Female,1,0,0,38,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,99.55,3734.25,3.270636550308008
4803-LBYPN,0,Male,0,1,1,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.8,635.9,0.6833675564681725
4804-NCPET,0,Male,0,1,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,387.4,0.6636550308008213
4806-DXQCE,0,Female,1,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.65,7714.65,3.73388090349076
4806-HIPDW,1,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.95,68.95,2.2652977412731006
4806-KEXQR,1,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.9,324.3,2.625051334702259
4807-IZYOZ,0,Female,0,0,0,51,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.65,1020.75,0.6784394250513347
4808-YNLEU,0,Female,0,1,0,35,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer (automatic),62.15,2215.45,2.0418891170431213
4811-JBUVU,0,Male,0,0,0,30,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Credit card (automatic),89.9,2723.15,2.953593429158111
4813-HQMGZ,0,Female,0,1,0,8,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,90.25,743.75,2.965092402464066
4815-GBTCD,0,Female,0,1,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,99.95,0.8262833675564681
4815-TUMEQ,0,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.3,185.2,0.6340862422997947
4815-YOSUK,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),104.9,7537.5,3.4464065708418894
4816-JBHOV,1,Male,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.7,93.7,1.4685831622176593
4816-LXZYW,1,Female,0,0,0,23,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.15,1676.95,2.60041067761807
4816-OKWNX,0,Male,0,1,1,50,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),103.4,5236.4,3.3971252566735113
4817-KEQSP,0,Female,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1326.35,0.6521560574948666
4817-QRJSX,1,Female,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),81.0,818.05,2.6611909650924024
4817-VYYWS,1,Female,0,0,0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,2983.8,3.291991786447639
4818-DRBQT,1,Male,0,1,0,29,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.15,2265.25,2.633264887063655
4818-QIUFN,1,Female,1,0,0,20,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.15,1520.9,2.60041067761807
4819-HJPIW,0,Male,0,0,0,18,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.15,476.8,0.8262833675564681
4821-SJHJV,0,Female,0,1,1,32,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,89.6,2901.8,2.943737166324435
4821-WQOYN,0,Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.1,1326.25,0.6603696098562629
4822-LPTYJ,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),103.75,7346.2,3.4086242299794662
4822-NGOCH,1,Female,0,0,0,13,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.45,1058.6,2.7745379876796714
4822-RVYBB,1,Male,1,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.6,819.4,3.3051334702258726
4822-YCXMX,1,Male,0,0,0,25,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.8,2043.45,2.7860369609856264
4824-GUCBY,0,Female,1,0,0,22,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,81.7,1820.9,2.6841889117043123
4825-FUREZ,0,Male,0,1,0,42,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,20.25,835.5,0.6652977412731006
4825-XJGDM,0,Female,0,0,0,61,0,0,DSL,1,1,1,1,0,0,One year,0,Credit card (automatic),43.7,2696.55,1.435728952772074
4826-DXMUP,0,Male,0,0,1,35,1,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,72.1,2495.15,2.368788501026694
4826-TZEVA,0,Female,0,0,0,40,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.8,2971.7,2.4574948665297742
4826-XTSOH,1,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.05,86.05,2.827104722792608
4827-DPADN,0,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),83.3,6042.7,2.7367556468172483
4827-LTQRJ,0,Female,1,1,1,66,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),110.6,7210.85,3.6336755646817247
4827-USJHP,0,Male,0,0,0,20,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.8,1023.85,1.7018480492813142
4828-FAZPK,0,Female,0,1,1,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.95,1267.95,2.626694045174538
4829-AUOAX,1,Female,0,0,0,46,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),96.05,4399.5,3.15564681724846
4829-ZLJTK,0,Female,1,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,112.4,8046.85,3.6928131416837786
4830-FAXFM,0,Male,0,0,1,19,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.1,439.2,0.7917864476386037
4831-EOBFE,1,Male,0,1,1,29,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Credit card (automatic),94.65,2649.15,3.109650924024641
4832-VRBMR,0,Male,1,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),103.15,6792.45,3.388911704312115
4833-QTJNO,0,Male,1,1,0,67,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,2.7548254620123203
4835-YSJMR,0,Male,0,0,0,39,1,0,DSL,0,0,0,1,0,0,Two year,1,Bank transfer (automatic),49.8,1971.15,1.6361396303901437
4836-WNFNO,0,Female,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.0,1849.2,0.8213552361396304
4837-PZTIC,0,Female,0,0,0,47,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,41.9,1875.25,1.3765913757700206
4837-QUSFT,0,Female,0,1,0,65,1,1,Fiber optic,1,1,0,1,1,0,One year,1,Bank transfer (automatic),100.15,6643.5,3.2903490759753597
4840-ORQXB,0,Female,1,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,104.75,5841.35,3.4414784394250515
4844-JJWUY,1,Female,1,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.0,86.0,2.8254620123203287
4846-WHAFZ,1,Female,1,1,0,37,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,2868.15,2.513347022587269
4847-QNOKA,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.9,44.9,1.475154004106776
4847-TAJYI,0,Female,1,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,567.8,2.935523613963039
4849-PYRLQ,0,Female,1,0,0,56,1,1,DSL,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),73.25,4054.2,2.406570841889117
4851-BQDNX,0,Male,0,1,1,40,1,0,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,85.05,3355.65,2.7942505133470226
4853-OITSN,0,Male,0,1,0,5,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,89.15,413.25,2.9289527720739224
4853-RULSV,1,Male,0,0,0,70,1,1,Fiber optic,1,0,0,1,1,1,Two year,1,Credit card (automatic),104.0,7250.15,3.4168377823408624
4854-CIDCF,0,Female,1,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,73.85,196.4,2.426283367556468
4854-SSLTN,0,Male,0,1,1,2,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,59.5,130.5,1.9548254620123204
4855-SNKMY,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.1,44.1,1.4488706365503081
4859-ZSRDZ,0,Female,0,1,1,58,0,0,DSL,0,0,1,1,1,1,Two year,1,Credit card (automatic),55.5,3166.9,1.8234086242299794
4860-IJUDE,0,Male,0,0,0,13,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.75,956.65,2.42299794661191
4860-YZGZM,0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.0,185.4,0.6570841889117043
4868-AADLV,0,Male,1,1,1,66,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Electronic check,116.25,7862.25,3.8193018480492813
4869-EPIUS,0,Male,0,1,0,56,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Electronic check,80.9,4557.5,2.657905544147844
4871-JTKJF,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,2.2882956878850105
4872-JCVCA,0,Female,0,1,0,71,0,0,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),47.6,3377.8,1.5638603696098563
4872-VXRIL,0,Male,0,0,0,56,1,1,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),64.65,3665.55,2.124024640657084
4873-ILOLJ,1,Male,0,0,0,24,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.35,2238.5,2.968377823408624
4877-EVATK,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,20.0,0.6570841889117043
4877-TSOFF,0,Female,0,1,1,55,1,1,DSL,1,1,0,1,0,1,One year,1,Bank transfer (automatic),75.75,4264.25,2.48870636550308
4878-BUNFV,0,Male,0,1,1,42,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.7,828.85,0.680082135523614
4879-GZLFH,0,Female,0,1,1,42,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,92.15,3875.4,3.0275154004106777
4881-GQJTW,0,Male,0,0,0,14,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.6,300.4,0.6439425051334703
4881-JVQOD,0,Male,1,1,1,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),34.55,362.6,1.135112936344969
4883-KCPZJ,0,Female,0,1,1,22,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,555.4,0.8295687885010267
4883-QICIH,1,Male,0,1,1,32,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.75,2347.9,2.291581108829569
4884-LEVMQ,0,Male,0,1,0,39,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.45,790.0,0.6718685831622176
4884-TVUQF,0,Female,1,0,0,57,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Credit card (automatic),101.3,5779.6,3.3281314168377825
4884-ZTHVF,0,Female,1,0,0,8,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,87.1,713.6,2.8616016427104722
4890-VMUAV,0,Male,0,0,0,63,1,1,DSL,1,1,1,1,0,0,One year,0,Electronic check,71.5,4576.3,2.349075975359343
4891-NLUBA,0,Female,0,1,1,61,0,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),61.45,3751.15,2.018891170431212
4892-VLANZ,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.8,19.8,0.6505133470225873
4893-GYUJU,0,Female,0,0,0,50,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.35,1033.0,0.635728952772074
4895-TMWIR,1,Male,1,1,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,214.75,0.655441478439425
4896-CPRPF,0,Male,0,1,1,35,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.45,809.25,0.8361396303901437
4897-QSUYC,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.15,20.15,0.6620123203285421
4900-MSOMT,0,Female,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),80.2,5714.2,2.634907597535934
4902-OHLSK,1,Female,1,0,0,29,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Electronic check,98.65,2862.75,3.2410677618069816
4903-CNOZC,0,Male,0,0,0,29,1,1,DSL,0,1,1,0,0,1,One year,0,Credit card (automatic),70.9,1964.6,2.329363449691992
4903-UYAVB,1,Male,0,1,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,126.05,0.635728952772074
4905-JEFDW,1,Male,0,0,0,11,0,0,DSL,0,0,1,0,1,0,One year,1,Electronic check,41.6,470.6,1.366735112936345
4906-ZHGPK,0,Male,0,1,1,54,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,70.7,3770.0,2.322792607802875
4908-XAXAY,0,Female,1,0,0,49,1,0,Fiber optic,0,1,1,0,0,1,One year,1,Bank transfer (automatic),89.85,4287.2,2.9519507186858314
4909-JOUPP,0,Male,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Credit card (automatic),109.7,7898.45,3.604106776180698
4910-AQFFX,1,Male,0,1,1,9,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,661.25,2.606981519507187
4910-GMJOT,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.6,94.6,3.108008213552361
4911-BANWH,1,Female,0,0,1,31,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),86.55,2697.4,2.8435318275154002
4912-PIGUY,0,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.6,84.6,2.779466119096509
4913-EHYUI,1,Male,1,1,1,56,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),104.55,5794.65,3.434907597535934
4915-BFSXL,0,Male,0,1,1,70,1,1,DSL,1,0,1,0,1,0,Two year,0,Credit card (automatic),68.95,4858.7,2.2652977412731006
4918-FYJNT,0,Female,1,1,0,55,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,90.45,5044.8,2.971663244353183
4918-QLLIW,1,Male,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card (automatic),53.4,188.7,1.7544147843942504
4919-IKATY,1,Male,0,1,1,5,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.5,453.75,2.7761806981519506
4919-MOAVT,1,Male,0,0,1,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.65,220.1,2.2882956878850105
4922-CVPDX,0,Female,0,1,0,26,1,0,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),73.5,1905.7,2.414784394250513
4923-ADWXJ,0,Female,0,0,0,25,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.8,1679.65,2.161806981519507
4925-LMHOK,1,Male,0,0,0,15,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),58.6,939.7,1.9252566735112937
4926-UMJZD,0,Female,0,1,0,31,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.2,1498.55,1.6164271047227927
4927-WWOOZ,0,Male,0,1,0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,91.45,171.45,3.0045174537987682
4929-BSTRX,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,53.55,53.55,1.7593429158110883
4929-ROART,0,Male,0,0,0,18,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,56.25,969.85,1.8480492813141685
4929-XIHVW,0,Male,1,1,0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.5,181.65,3.137577002053388
4931-TRZWN,0,Female,0,0,0,13,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Electronic check,71.95,923.85,2.3638603696098563
4933-BSAIP,0,Female,0,1,0,40,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.1,780.1,0.6275154004106777
4933-IKULF,0,Female,1,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,330.6,0.6784394250513347
4936-YPJNK,0,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,199.45,0.6537987679671458
4937-QPZPO,0,Male,0,1,1,61,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.9,6241.35,3.282135523613963
4939-KYYPY,0,Male,0,0,0,27,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,59.45,1611.65,1.953182751540041
4940-KHCWD,0,Female,0,1,0,60,0,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),37.7,2288.7,1.2386036960985627
4942-VZZOM,0,Male,0,1,0,64,1,1,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),66.15,4392.5,2.1733059548254623
4945-RVMTE,0,Female,0,0,0,28,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),59.55,1646.45,1.9564681724845996
4946-EDSEW,1,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,180.3,0.6324435318275154
4947-DSMXK,0,Male,0,1,1,34,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.7,3410.0,3.2098562628336755
4948-WBBKL,0,Female,1,0,0,36,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2659.45,2.460780287474333
4950-BDEUX,0,Male,0,0,0,35,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Electronic check,49.2,1701.65,1.6164271047227927
4950-HKQTE,0,Female,0,0,0,22,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,26.25,605.9,0.8624229979466119
4951-UKAAQ,1,Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,88.95,355.2,2.922381930184805
4952-YSOGZ,1,Female,0,1,1,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,381.3,2.8238193018480495
4955-VCWBI,0,Female,0,1,1,43,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,817.95,0.6570841889117043
4957-SREEC,0,Male,0,1,1,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.35,1458.1,0.6685831622176592
4957-TIALW,0,Female,0,0,1,15,1,0,DSL,1,1,1,1,0,0,One year,0,Credit card (automatic),65.6,1010.0,2.15523613963039
4957-TREIR,0,Male,0,0,0,3,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),64.4,195.65,2.115811088295688
4958-GZWIY,1,Male,0,1,1,7,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,48.7,340.25,1.6
4958-XCBDQ,1,Male,1,0,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.4,3496.3,3.331416837782341
4959-JOSRX,1,Female,0,1,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.6,80.55,1.4652977412731008
4962-CHQPW,0,Male,0,0,1,29,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.85,535.05,0.6521560574948666
4967-WPNCF,0,Male,0,0,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.7,4464.8,2.0928131416837785
4971-PUYQO,1,Female,0,0,0,27,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,94.55,2724.6,3.106365503080082
4973-MGTON,0,Female,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),84.4,5969.3,2.7728952772073923
4973-RLZVI,0,Female,0,0,0,30,1,0,DSL,1,1,1,1,1,0,One year,0,Credit card (automatic),74.65,2308.6,2.4525667351129363
4976-LNFVV,0,Male,1,1,0,19,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),34.3,577.15,1.1268993839835728
4979-HPRFL,0,Male,0,1,1,56,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.15,1402.25,0.7934291581108829
4980-URKXC,0,Male,0,1,0,36,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.85,720.05,0.6850102669404518
4981-FLTMF,0,Female,0,1,1,57,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),65.2,3687.85,2.142094455852156
4983-CCWMC,0,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.6,207.4,2.286652977412731
4983-CLMLV,0,Female,0,1,0,52,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),102.7,5138.1,3.374127310061602
4986-MXSFP,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.0,40.9,0.6570841889117043
4987-GQWPO,0,Male,0,0,0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.1,382.8,0.824640657084189
4988-IQIGL,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.35,75.35,2.475564681724846
4989-LIXVT,0,Male,1,0,0,68,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.9,6503.2,3.1507186858316225
4990-ALDGW,0,Male,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.75,1118.8,0.6817248459958932
4992-LTJNE,0,Male,0,1,1,72,1,1,DSL,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),55.3,3983.6,1.8168377823408624
4993-JCRGJ,0,Male,0,0,0,26,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,84.3,2281.6,2.7696098562628335
4994-OBRSZ,0,Male,0,0,1,14,1,0,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),76.1,1054.8,2.500205338809035
